damp,temp0,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,temp49,temp50,temp51,temp52,temp53,temp54,temp55,temp56,temp57,temp58,temp59,temp60,temp61,temp62,temp63,temp64,temp65,temp66,temp67,temp68,temp69,temp70,temp71,temp72,temp73,temp74,temp75,temp76,temp77,temp78,temp79,temp80,temp81,temp82,temp83,temp84,temp85,temp86,temp87,temp88,temp89,temp90,temp91,temp92,temp93,temp94,temp95,temp96,temp97,temp98,temp99,temp100
2193,0.95606665,0.8933894,0.98867104,1.1028898,1.0043465,1.0113739,1.1496635,1.3488884,1.1308057,1.260214,1.4611584,1.5033225,1.5912102,1.4720806,1.5487906,1.9244469,2.0738072,1.5575801,2.0735863,2.5099857,2.3150673,2.231342,2.6159114,2.9081535,3.0813802,3.1534154,3.0276236,3.6787245,3.9204661,4.0820053,3.7437358,4.6745911,5.0002987,4.7646197,5.6516387,5.7559738,5.8201822,6.5519925,7.7892848,7.0576869,7.4509851,8.8534352,9.0344457,10.436953,10.024635,10.436028,11.450915,13.642624,12.975825,13.004936,15.572136,17.1254,17.515927,17.217016,20.324279,21.509897,24.033517,24.803061,24.463249,26.665048,30.516506,32.824506,34.437846,36.220841,38.569418,41.756032,45.399054,46.860324,48.589307,50.600581,57.294255,62.997209,61.826831,67.842707,70.727369,80.081485,83.160731,81.518882,84.52514,93.990863,103.12736,104.27688,101.69105,106.10801,116.25444,126.26193,131.8927,128.01552,131.61909,134.01019,141.93961,134.46061,142.0122,138.98075,136.05803,137.82412,131.69376,134.52986,121.53821,121.19155,122.76099
2194,0.95606665,0.89337117,0.98864791,1.10284,1.0042738,1.0112772,1.1495316,1.3486941,1.1306103,1.2599665,1.4608318,1.5029468,1.5907582,1.4716255,1.5482705,1.9237432,2.0729742,1.5569074,2.0726497,2.5087482,2.3138291,2.2301023,2.6144347,2.9063666,3.0793781,3.1512629,3.025408,3.6761,3.9174358,4.0784644,3.7404578,4.6705338,4.9954596,4.759949,5.6461855,5.749584,5.8141925,6.5451231,7.7807797,7.0480041,7.4425445,8.8428347,9.0234626,10.422515,10.010201,10.421883,11.436297,13.624645,12.954545,12.984633,15.551289,17.098464,17.484809,17.187334,20.290934,21.475371,23.992896,24.756084,24.415773,26.623715,30.466572,32.764787,34.364256,36.143913,38.487549,41.673724,45.311038,46.760982,48.484623,50.489687,57.175544,62.875113,61.682834,67.726486,70.636135,79.903003,82.968032,81.339924,84.26759,93.767517,102.87831,103.86254,101.62016,105.96773,116.60806,125.91816,131.07624,128.08373,132.25377,134.53188,141.6927,134.04123,141.58778,140.94972,140.91748,137.00981,133.7764,131.30158,121.56374,127.20004,121.90884
2195,0.95606665,0.89335296,0.9886248,1.1027903,1.0042012,1.0111805,1.1493999,1.3485,1.1304151,1.2597192,1.4605056,1.5025716,1.5903067,1.471171,1.5477486,1.9230406,2.0721389,1.5562433,2.0717177,2.5075267,2.3125924,2.2288887,2.6129713,2.9046051,3.0774372,3.149134,3.0232765,3.673587,3.9145398,4.0751374,3.7373598,4.6667829,4.9907546,4.7553924,5.6407908,5.7436376,5.8082312,6.5385656,7.7723616,7.0387739,7.4346471,8.832198,9.012797,10.408725,9.9966939,10.407867,11.421756,13.605815,12.933002,12.965088,15.531546,17.07164,17.454236,17.1571,20.257221,21.441291,23.950091,24.707669,24.368045,26.58397,30.416487,32.702876,34.288827,36.069631,38.406272,41.590092,45.22978,46.656798,48.38361,50.380624,57.066421,62.767319,61.509842,67.595805,70.54591,79.702883,82.797798,81.135908,84.077738,93.526473,102.63559,103.56425,101.55061,105.79949,116.94463,125.45114,130.39867,127.50293,133.08141,135.21702,140.46636,135.5108,139.619,142.69071,141.83331,142.11794,133.8905,128.06941,126.82473,125.743,123.14789
2196,0.95606665,0.89333478,0.98860171,1.1027407,1.0041286,1.011084,1.1492682,1.3483061,1.1302201,1.2594722,1.4601798,1.5021969,1.5898558,1.4707172,1.5472277,1.922338,2.0713055,1.5555633,2.0707969,2.5062974,2.3113567,2.227654,2.6115038,2.9028529,3.0755097,3.1469848,3.0211577,3.6709831,3.9116013,4.0717059,3.7341665,4.6628461,4.9859882,4.7508473,5.6354745,5.7374165,5.8020039,6.5317319,7.7636724,7.0293716,7.426609,8.8210511,9.0014865,10.39422,9.9830911,10.393594,11.407212,13.587212,12.911618,12.945114,15.511664,17.044305,17.422718,17.128096,20.225119,21.407812,23.907541,24.660209,24.322808,26.545595,30.368393,32.644696,34.223747,35.99349,38.322828,41.495384,45.139358,46.561846,48.293528,50.267274,56.942,62.667234,61.365152,67.44832,70.465048,79.537967,82.571109,80.940507,83.952268,93.286385,102.42884,103.25026,101.60544,105.72883,117.46521,125.35278,129.66602,127.71779,133.456,136.45888,139.50347,136.03051,140.24059,142.93319,143.89021,143.43275,131.42002,132.66146,128.04149,124.70607,122.26567
2197,0.95606665,0.89331662,0.98857864,1.1026911,1.0040562,1.0109876,1.1491368,1.3481125,1.1300253,1.2592256,1.4598544,1.5018227,1.5894055,1.4702639,1.5467072,1.9216374,2.0704726,1.554888,2.0698878,2.5050632,2.31013,2.2264085,2.6100316,2.9010823,3.0735262,3.1447847,3.0190506,3.6683507,3.9086296,4.0683114,3.7310807,4.6589691,4.9813556,4.7463755,5.630143,5.7313694,5.7960818,6.5250818,7.7554839,7.0205555,7.418819,8.8105311,8.9906469,10.380214,9.9695069,10.37981,11.3926,13.569287,12.890708,12.925556,15.492453,17.018027,17.393377,17.099349,20.19241,21.37524,23.868376,24.614281,24.275267,26.505293,30.319918,32.584435,34.150612,35.918863,38.240436,41.411869,45.056927,46.460572,48.196934,50.156319,56.812929,62.538565,61.210354,67.318053,70.357534,79.363907,82.42451,80.750898,83.720526,93.06979,102.25778,102.95286,101.6369,105.79048,117.82274,125.2391,129.24605,127.55786,134.21148,137.1144,137.80453,137.05283,140.32445,142.42862,142.56102,143.04185,134.33787,130.04954,129.17206,125.62039,125.70713
2198,0.95606665,0.89329847,0.98855558,1.1026416,1.0039838,1.0108913,1.1490055,1.3479191,1.1298308,1.2589792,1.4595294,1.5014489,1.5889558,1.4698112,1.5461874,1.9209377,2.0696388,1.5542224,2.0689698,2.5038357,2.3088896,2.2251789,2.6085794,2.8993058,3.071578,3.1425969,3.0169413,3.6656989,3.905713,4.0649241,3.7280017,4.6551089,4.9766849,4.7418887,5.624918,5.7252631,5.7898931,6.5183704,7.7471855,7.0112518,7.4106639,8.7997778,8.9796225,10.366365,9.9560214,10.365318,11.378278,13.550144,12.869807,12.904218,15.474515,16.990445,17.363433,17.070174,20.161121,21.34036,23.827043,24.566551,24.22822,26.46833,30.270453,32.526461,34.078089,35.84767,38.156369,41.33171,44.970667,46.376391,48.119088,50.062114,56.693651,62.424954,61.079614,67.179851,70.259668,79.192386,82.198396,80.526258,83.593527,92.862303,102.01005,102.65544,101.55646,105.87451,118.09941,124.94825,128.89131,127.25807,135.14617,138.17459,136.22103,135.87246,140.89043,141.74858,141.7821,141.95505,135.88233,128.58853,133.48267,121.03667,124.64034
2199,0.95606665,0.89328035,0.98853254,1.1025922,1.0039115,1.0107951,1.1488743,1.3477259,1.1296365,1.2587332,1.4592048,1.5010757,1.5885066,1.4693593,1.5456678,1.9202374,2.0688066,1.5535526,2.0680467,2.5025984,2.3076468,2.2239625,2.607093,2.8975518,3.0695851,3.1404256,3.0148029,3.6631052,3.9027617,4.0615746,3.7249231,4.651264,4.9720099,4.7373955,5.6197006,5.7191745,5.7838541,6.5115976,7.7386019,7.0020319,7.402662,8.7891916,8.9683972,10.352482,9.94213,10.351077,11.364464,13.532032,12.848842,12.884364,15.454985,16.963363,17.333627,17.040216,20.128759,21.304393,23.785575,24.518423,24.180702,26.431864,30.222663,32.466906,34.004299,35.774526,38.078673,41.24988,44.884656,46.276514,48.030929,49.956754,56.561386,62.310596,60.935575,67.030963,70.138753,79.011249,82.012057,80.332516,83.457892,92.668076,101.76124,102.29449,101.56249,105.95461,118.30137,124.42745,128.71606,127.25464,135.68379,138.91241,135.03084,135.50798,141.82895,139.4007,140.22531,139.39369,134.62967,130.44788,129.64202,120.28819,122.97291
2200,0.95606665,0.89326226,0.98850951,1.1025429,1.0038392,1.0106991,1.1487433,1.347533,1.1294425,1.2584874,1.4588806,1.5007029,1.588058,1.4689078,1.5451519,1.9195396,2.0679808,1.5528815,2.0671442,2.5013877,2.3064268,2.2227548,2.6056394,2.8957986,3.067631,3.1382642,3.0126571,3.660457,3.8997831,4.0581602,3.7218498,4.647305,4.9673817,4.7327649,5.6144605,5.7129501,5.7777241,6.5047166,7.7300343,6.9929198,7.394477,8.7785034,8.9573391,10.338786,9.928406,10.337452,11.349765,13.514207,12.828411,12.865799,15.435153,16.936382,17.304553,17.011115,20.097138,21.270838,23.744123,24.470062,24.134144,26.391961,30.17467,32.406742,33.937061,35.702728,38.004992,41.170629,44.798878,46.180825,47.940545,49.854419,56.455639,62.202881,60.787485,66.895989,70.041501,78.846715,81.850344,80.11571,83.300402,92.517023,101.60282,101.93932,101.51599,106.22541,118.3601,124.11483,128.46113,126.89158,136.10324,139.04861,133.18949,135.45122,142.5697,137.3956,140.22517,140.51679,136.55696,131.57722,126.90148,123.87962,127.76318
2201,0.95606665,0.89324418,0.98848651,1.1024936,1.0037671,1.0106031,1.1486125,1.3473403,1.1292486,1.258242,1.4585568,1.5003307,1.5876101,1.4684569,1.5446342,1.9188428,2.0671525,1.552214,2.0662325,2.5001692,2.3051992,2.2215344,2.6042002,2.8940909,3.065736,3.1361137,3.0105981,3.6579089,3.8969551,4.0547109,3.718763,4.6434389,4.9627954,4.7282375,5.6092031,5.7068817,5.77165,6.4981348,7.7213799,6.9836567,7.386193,8.7677843,8.9459113,10.325159,9.914089,10.323096,11.335033,13.495883,12.807649,12.846038,15.415321,16.909077,17.273399,16.981368,20.064815,21.237087,23.699776,24.421239,24.086647,26.350934,30.122247,32.345011,33.866715,35.628032,37.924385,41.085534,44.713504,46.079918,47.853665,49.745322,56.331907,62.102642,60.627865,66.752254,69.937001,78.649821,81.659194,79.919208,83.098078,92.286773,101.4029,101.56214,101.47772,106.34764,118.36101,123.58976,127.94295,126.67171,135.58787,140.00427,131.79634,134.71315,141.52803,136.20891,140.53387,142.87529,139.13834,129.66503,129.64546,121.89109,121.20618
2202,0.95606665,0.89322612,0.98846352,1.1024444,1.003695,1.0105072,1.1484818,1.3471479,1.129055,1.2579968,1.4582334,1.4999589,1.5871627,1.4680065,1.5441172,1.918147,2.0663254,1.5515493,2.065332,2.4989517,2.3039707,2.2202935,2.6027649,2.8923373,3.0637702,3.1339364,3.0085491,3.6553673,3.8940254,4.0513507,3.7157376,4.6396117,4.958209,4.7237278,5.6038491,5.7008697,5.7656512,6.4915448,7.7130675,6.9746587,7.3779801,8.7570755,8.9352028,10.311186,9.9005698,10.309597,11.321098,13.477892,12.78711,12.826911,15.396546,16.883978,17.244229,16.952489,20.032139,21.205021,23.657069,24.375201,24.040859,26.309978,30.073986,32.284834,33.798868,35.559383,37.85315,41.000839,44.631366,45.986555,47.766861,49.639379,56.219494,62.001893,60.474834,66.601584,69.838558,78.475737,81.469297,79.713642,82.899052,92.031328,101.19804,101.37101,101.39043,106.44906,118.43373,123.16992,127.69449,126.02424,134.6986,141.05671,130.29244,134.61686,140.61071,135.31135,142.08637,144.43285,141.50078,131.55919,130.15417,126.46017,124.22512
2203,0.95606665,0.89320809,0.98844054,1.1023953,1.003623,1.0104115,1.1483513,1.3469557,1.1288616,1.257752,1.4579104,1.4995876,1.5867159,1.4675568,1.5436009,1.9174522,2.0654995,1.550886,2.0644245,2.4977243,2.3027379,2.2190916,2.6013073,2.8905659,3.0618303,3.131779,3.0064102,3.6527641,3.8911404,4.04796,3.7127501,4.6358299,4.9536156,4.7193261,5.5986773,5.6947332,5.7595804,6.4850256,7.7045512,6.9654886,7.3696894,8.7465499,8.9244555,10.297228,9.8868446,10.295883,11.306529,13.460147,12.765889,12.807117,15.377362,16.857114,17.214292,16.92464,19.999557,21.170085,23.615629,24.328707,23.996145,26.271767,30.023707,32.225486,33.730516,35.486524,37.778824,40.914838,44.54712,45.890898,47.679299,49.528994,56.093037,61.895445,60.319533,66.436375,69.713934,78.330863,81.26943,79.455617,82.723556,91.811776,101.03315,101.10092,101.27431,106.36337,118.35399,122.7521,127.29771,125.57467,133.50249,141.74728,129.70484,135.38357,139.91921,135.22326,141.16589,140.63498,144.34943,130.9377,128.57383,131.6029,125.45832
2204,0.95606665,0.89319007,0.98841759,1.1023462,1.0035511,1.0103158,1.1482209,1.3467637,1.1286685,1.2575074,1.4575878,1.4992168,1.5862696,1.4671076,1.5430853,1.9167583,2.0646748,1.5502212,2.0635112,2.4965068,2.3015242,2.2178715,2.5998468,2.888813,3.0598901,3.129611,3.0043224,3.650152,3.8882302,4.0445379,3.7097396,4.6319355,4.9490039,4.7148377,5.5933665,5.6887532,5.7534942,6.4783538,7.6962785,6.956636,7.3618201,8.7361294,8.9134696,10.283531,9.8734323,10.282303,11.292465,13.44186,12.7457,12.788108,15.358783,16.831018,17.185026,16.896806,19.96724,21.137733,23.574883,24.28232,23.9512,26.2323,29.973577,32.164454,33.665198,35.408636,37.701377,40.829045,44.460964,45.792974,47.590724,49.417016,55.963922,61.789741,60.182281,66.310269,69.597239,78.187976,81.068407,79.245649,82.575,91.586055,100.84841,100.80023,101.26156,106.50298,118.36098,122.56369,127.11461,125.79248,132.5602,142.23461,129.43264,135.6376,139.5602,134.3768,139.39734,138.44649,142.19342,126.64606,129.39856,128.63581,123.79056
2205,0.95606665,0.89317208,0.98839465,1.1022972,1.0034793,1.0102203,1.1480907,1.3465719,1.1284755,1.2572632,1.4572656,1.4988464,1.585824,1.4666591,1.5425703,1.9160654,2.0638512,1.5495594,2.0626207,2.4953004,2.3003043,2.2166773,2.5984163,2.887063,3.0579475,3.1274573,3.002253,3.6475214,3.8853401,4.0411265,3.7067002,4.6280637,4.944387,4.7102818,5.5882612,5.6828547,5.7475606,6.4719267,7.6877538,6.947739,7.3536407,8.7258055,8.902469,10.269538,9.8596655,10.268769,11.278209,13.423496,12.724573,12.768802,15.340021,16.804642,17.153602,16.86943,19.933509,21.102979,23.533146,24.23429,23.906336,26.193747,29.919212,32.100927,33.601389,35.336055,37.625713,40.749121,44.371769,45.697989,47.508504,49.315536,55.838176,61.687787,60.025594,66.188117,69.48818,77.994162,80.895795,79.042637,82.383041,91.364446,100.54057,100.49844,101.26378,106.50817,118.35066,122.37809,126.90479,125.33314,131.80496,142.3227,129.55815,136.50886,139.01671,133.71711,141.11415,135.36554,138.0966,128.42848,129.95997,126.3637,126.19053
2206,0.95606665,0.89315411,0.98837173,1.1022483,1.0034075,1.0101248,1.1479606,1.3463804,1.1282828,1.2570192,1.4569437,1.4984766,1.5853789,1.4662111,1.5420561,1.9153735,2.0630269,1.5488948,2.0617066,2.4940783,2.2990767,2.2154557,2.5969742,2.8853195,3.0559996,3.1253248,3.0001954,3.644945,3.8824536,4.0377726,3.7037623,4.6242838,4.9398254,4.7057929,5.5829914,5.676812,5.7417024,6.4653736,7.6795015,6.9389076,7.3457044,8.7152306,8.8912831,10.255969,9.8461701,10.255572,11.26423,13.406009,12.704124,12.74994,15.32132,16.779075,17.124484,16.841168,19.900793,21.06903,23.492346,24.186059,23.861043,26.156453,29.869311,32.042099,33.534074,35.263879,37.54849,40.666691,44.288056,45.606339,47.424115,49.206824,55.714887,61.588341,59.890506,66.062549,69.389952,77.820056,80.688728,78.79429,82.26434,91.155022,100.37789,100.15801,101.16569,106.67615,118.3994,122.06585,126.87572,125.26867,130.99305,141.99789,130.97454,135.75557,139.30581,131.16581,143.12809,133.68884,135.32007,128.10169,133.27673,121.85637,126.16521
2207,0.95606665,0.89313616,0.98834882,1.1021995,1.0033358,1.0100295,1.1478307,1.3461891,1.1280904,1.2567755,1.4566223,1.4981072,1.5849344,1.4657639,1.5415445,1.9146808,2.0622076,1.5482297,2.0608044,2.4928549,2.2978339,2.2142415,2.5955382,2.8835683,3.0540732,3.1231975,2.9981512,3.6424023,3.8795532,4.0343698,3.7007534,4.6205001,4.9351286,4.7014142,5.5778076,5.670688,5.7356007,6.4590091,7.670914,6.9296199,7.3373964,8.7044639,8.8803869,10.241697,9.832411,10.241819,11.250616,13.387613,12.682759,12.730492,15.302276,16.752246,17.094102,16.81391,19.868625,21.036735,23.450616,24.139409,23.814708,26.119009,29.81636,31.98428,33.468899,35.188929,37.47625,40.580128,44.210708,45.512071,47.335648,49.102298,55.583151,61.479699,59.745842,65.925086,69.282312,77.640686,80.517941,78.572775,82.116041,90.954958,100.09381,99.963456,101.11842,106.65295,118.41585,121.7263,126.91491,125.24502,130.21899,141.56521,131.3904,134.99527,139.478,130.67459,145.49315,135.14989,136.79052,126.46684,126.41893,122.208,129.22228
2208,0.95606665,0.89311823,0.98832593,1.1021507,1.0032642,1.0099342,1.1477009,1.3459981,1.1278981,1.2565322,1.4563013,1.4977383,1.5844905,1.4653171,1.5410319,1.9139897,2.0613883,1.5475733,2.0599164,2.4916624,2.2966348,2.2130503,2.5941208,2.8818566,3.0521833,3.1210525,2.9960925,3.6398485,3.876788,4.0310331,3.6978046,4.6168109,4.9305324,4.6969689,5.5727058,5.6647698,5.7296549,6.4528342,7.6625084,6.9206602,7.3295319,8.6942783,8.8696008,10.227634,9.8193573,10.228932,11.237064,13.370002,12.66219,12.710912,15.284182,16.72702,17.064812,16.786052,19.838779,21.005131,23.409809,24.093016,23.770276,26.081334,29.765349,31.927895,33.398514,35.120143,37.403873,40.504523,44.131468,45.41809,47.248472,48.988217,55.462165,61.368279,59.613063,65.785,69.18095,77.475374,80.31079,78.34198,81.958376,90.821797,99.932397,99.768956,100.8801,106.83961,118.41126,121.53538,126.86856,125.3467,129.79835,140.73166,131.45601,135.30061,140.16626,130.16171,147.23624,133.35641,135.93997,126.15628,128.76621,120.95684,124.49172
2209,0.95606665,0.89310032,0.98830306,1.102102,1.0031927,1.0098391,1.1475713,1.3458073,1.1277061,1.2562891,1.4559806,1.4973699,1.5840471,1.4648708,1.5405198,1.9133006,2.0605693,1.5469081,2.0590167,2.4904466,2.2953994,2.2118545,2.5927007,2.8801123,3.0502396,3.1188726,2.9940512,3.6373247,3.8739331,4.0276999,3.6947803,4.6130651,4.9259267,4.6924601,5.5674244,5.6588503,5.7236809,6.4464745,7.654266,6.9116459,7.3219022,8.6838481,8.8589734,10.214086,9.806006,10.215836,11.223405,13.352942,12.641641,12.692793,15.265908,16.702308,17.034567,16.756897,19.806476,20.973435,23.371224,24.04981,23.726272,26.046959,29.717205,31.872715,33.332808,35.04591,37.332948,40.419405,44.052661,45.320438,47.162542,48.88953,55.341767,61.275315,59.467082,65.644188,69.074378,77.296851,80.049477,78.062938,81.806804,90.709291,99.596723,99.646433,100.78011,106.89805,118.39821,121.01926,126.82202,125.07934,129.09162,140.50222,130.71077,134.34986,140.17566,130.1847,145.42842,136.59427,139.82678,125.69589,135.89685,126.12698,126.86775
2210,0.95606665,0.89308244,0.9882802,1.1020534,1.0031212,1.0097441,1.1474419,1.3456167,1.1275143,1.2560463,1.4556603,1.497002,1.5836043,1.4644252,1.5400083,1.9126125,2.0597516,1.5462483,2.0581204,2.4892387,2.2941636,2.2106393,2.5912609,2.8783628,3.0483428,3.1167292,2.9920153,3.6347697,3.8710817,4.0243732,3.6917924,4.609311,4.9214304,4.6881658,5.5622569,5.6528719,5.7177265,6.4399495,7.645882,6.9028058,7.3139439,8.6731395,8.8478886,10.200171,9.7922706,10.201884,11.209907,13.334841,12.621153,12.673995,15.247928,16.67672,17.003421,16.729436,19.774177,20.940762,23.32928,24.003055,23.683359,26.010873,29.666221,31.815934,33.263059,34.970752,37.25795,40.343328,43.978581,45.236037,47.077548,48.780074,55.229057,61.16059,59.331561,65.53196,68.96211,77.111247,79.894317,77.874944,81.707661,90.479888,99.371394,99.37052,100.75847,106.81297,118.3007,120.86681,126.59395,125.23071,128.7772,139.67659,130.40985,135.15792,137.96242,129.94548,148.2807,134.02798,142.82654,130.58077,136.14043,125.91204,123.3218
2211,0.95606665,0.89306457,0.98825736,1.1020048,1.0030499,1.0096492,1.1473125,1.3454263,1.1273227,1.2558039,1.4553405,1.4966345,1.5831621,1.4639801,1.5394975,1.9119253,2.0589349,1.5455937,2.0572227,2.4880348,2.2929604,2.2094519,2.5898311,2.876621,3.046449,3.1146149,2.9899604,3.6321745,3.868218,4.0209481,3.6888554,4.6055276,4.9168142,4.6837106,5.5570012,5.6469961,5.7117724,6.4331844,7.6371769,6.8938143,7.305653,8.6622135,8.8366716,10.185998,9.7789415,10.187887,11.195989,13.316973,12.600648,12.654541,15.229243,16.651934,16.973001,16.702707,19.744063,20.909139,23.286662,23.954266,23.636793,25.974556,29.614045,31.755142,33.195807,34.897756,37.186072,40.27031,43.902892,45.148322,46.989489,48.676899,55.103751,61.051444,59.195468,65.412226,68.868588,76.94182,79.728615,77.694224,81.559426,90.215579,99.162174,99.138089,100.56427,106.88566,118.2204,120.76764,126.50626,125.74245,128.62736,139.5755,130.46904,135.29994,136.50049,130.37864,151.40437,133.73945,138.93054,129.08846,131.15226,127.18498,125.40557
2212,0.95606665,0.89304673,0.98823454,1.1019563,1.0029786,1.0095544,1.1471834,1.3452362,1.1271314,1.2555617,1.455021,1.4962675,1.5827205,1.4635356,1.5389873,1.9112391,2.0581195,1.5449327,2.0563264,2.486813,2.29175,2.2082445,2.5883947,2.874892,3.0445105,3.1124975,2.9879414,3.6296255,3.8653566,4.0176048,3.6858925,4.6017507,4.9121959,4.6794269,5.5519606,5.6412198,5.7059777,6.4268901,7.6289847,6.8849424,7.2978155,8.6520315,8.8262126,10.171903,9.7659473,10.174779,11.183065,13.299092,12.58034,12.635526,15.210658,16.62597,16.942556,16.676332,19.714068,20.878497,23.244614,23.906549,23.594854,25.939371,29.565278,31.696864,33.126439,34.825939,37.111723,40.19753,43.817223,45.04816,46.893893,48.578918,54.973025,60.948132,59.076547,65.27745,68.757159,76.78502,79.550012,77.487218,81.381599,89.92531,99.037765,99.047847,100.42007,106.94792,117.91065,120.74641,126.50705,125.84845,128.67555,138.94344,130.72591,135.21247,135.21901,132.59226,149.91379,136.36683,137.19577,128.64741,133.31259,128.63897,123.77167
2213,0.95606665,0.8930289,0.98821173,1.1019079,1.0029073,1.0094596,1.1470544,1.3450463,1.1269402,1.2553198,1.4547019,1.495901,1.5822794,1.4630917,1.5384779,1.9105538,2.0573032,1.5442823,2.0554278,2.4856107,2.2905493,2.2070461,2.5869651,2.8731565,3.0425902,3.1103773,2.9858944,3.6270847,3.8624752,4.0142189,3.6828949,4.5979969,4.9076532,4.6750383,5.54694,5.6353432,5.7001302,6.4204406,7.6207149,6.8760968,7.289777,8.6417422,8.8155317,10.15852,9.7535777,10.161357,11.169314,13.281286,12.560191,12.616496,15.192746,16.600011,16.912759,16.65113,19.682269,20.847111,23.201708,23.862446,23.552683,25.903802,29.516818,31.642777,33.061626,34.753746,37.036598,40.127733,43.73697,44.957633,46.79865,48.481143,54.847776,60.8384,58.936611,65.160088,68.647045,76.63182,79.368583,77.295998,81.185973,89.721763,98.851471,98.981474,100.25407,106.87698,117.76995,120.85326,126.58958,125.88401,129.07526,138.02817,131.19685,136.23352,134.54548,132.54022,144.80276,136.27348,137.83394,129.82824,129.79056,129.03347,127.87372
